JIQA 2017-06-19 16:31:20,382  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (FrameworkServlet.java:484) - FrameworkServlet 'dpu': initialization started
JIQA 2017-06-19 16:31:23,791  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/terminal/{id}],methods=[PUT],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.TerminalController.update(java.lang.Long,com.dpu.model.TerminalResponse)
JIQA 2017-06-19 16:31:23,791  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/terminal/{id}],methods=[DELETE],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.TerminalController.delete(java.lang.Long)
JIQA 2017-06-19 16:31:23,792  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/terminal/openAdd],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.TerminalController.openAdd()
JIQA 2017-06-19 16:31:23,792  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/terminal/{terminalName}/search],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.TerminalController.searchTerminal(java.lang.String)
JIQA 2017-06-19 16:31:23,792  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/terminal],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.TerminalController.getAllTerminals()
JIQA 2017-06-19 16:31:23,792  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/trailer],methods=[POST],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.TrailerController.add(com.dpu.model.TrailerRequest)
JIQA 2017-06-19 16:31:23,793  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/trailer/{id}],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.TrailerController.get(java.lang.Long)
JIQA 2017-06-19 16:31:23,793  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/trailer/{id}],methods=[PUT],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.TrailerController.update(java.lang.Long,com.dpu.model.TrailerRequest)
JIQA 2017-06-19 16:31:23,793  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/trailer/{id}],methods=[DELETE],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.TrailerController.delete(java.lang.Long)
JIQA 2017-06-19 16:31:23,793  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/trailer],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.TrailerController.getAll()
JIQA 2017-06-19 16:31:23,793  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/trailer/specificData],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.TrailerController.getSpecificData()
JIQA 2017-06-19 16:31:23,793  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/trailer/openAdd],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.TrailerController.openAdd()
JIQA 2017-06-19 16:31:23,794  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/truck/specificData],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.TruckController.getSpecificData()
JIQA 2017-06-19 16:31:23,794  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/truck/openAdd],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.TruckController.openAdd()
JIQA 2017-06-19 16:31:23,794  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/truck],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.TruckController.getAllTrucks()
JIQA 2017-06-19 16:31:23,794  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/truck/{id}],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.TruckController.getTruckById(java.lang.Long)
JIQA 2017-06-19 16:31:23,794  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/truck/{id}],methods=[DELETE],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.TruckController.deleteTruck(java.lang.Long)
JIQA 2017-06-19 16:31:23,794  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/truck],methods=[POST],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.TruckController.addTruck(com.dpu.model.TruckResponse)
JIQA 2017-06-19 16:31:23,794  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/truck/{id}],methods=[PUT],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.TruckController.updateTruck(java.lang.Long,com.dpu.model.TruckResponse)
JIQA 2017-06-19 16:31:23,795  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/masterData/type],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.TypeController.getAllTypes()
JIQA 2017-06-19 16:31:23,795  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/masterData/textFields],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.TypeController.getAllTextFields()
JIQA 2017-06-19 16:31:23,795  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/masterData/assosiationWith],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.TypeController.getAllAssosiationWith()
JIQA 2017-06-19 16:31:23,795  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/vendor],methods=[POST],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.VendorController.add(com.dpu.model.VendorModel)
JIQA 2017-06-19 16:31:23,795  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/vendor/{id}],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.VendorController.get(java.lang.Long)
JIQA 2017-06-19 16:31:23,796  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/vendor/{id}],methods=[PUT],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.VendorController.update(java.lang.Long,com.dpu.model.VendorModel)
JIQA 2017-06-19 16:31:23,796  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/vendor/{id}],methods=[DELETE],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.VendorController.delete(java.lang.Long)
JIQA 2017-06-19 16:31:23,796  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/vendor],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.VendorController.getAll()
JIQA 2017-06-19 16:31:23,796  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/vendor/openAdd],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.VendorController.openAdd()
JIQA 2017-06-19 16:31:23,796  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/vendor/{vendorName}/search],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.VendorController.searchVendor(java.lang.String)
JIQA 2017-06-19 16:31:23,796  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/vendor/{vendorid}/additionalContacts/{id}],methods=[DELETE],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.VendorController.deleteAdditionalContact(java.lang.Long,java.lang.Long)
JIQA 2017-06-19 16:31:23,797  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/vendor/{vendorid}/billingLocation/{id}],methods=[DELETE],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.VendorController.deleteBillingLocation(java.lang.Long,java.lang.Long)
JIQA 2017-06-19 16:31:23,797  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/vendor/{id}/additionalContacts],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.VendorController.getVendorAdditionalContacts(java.lang.Long)
JIQA 2017-06-19 16:31:23,797  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/login || /],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.dpu.controller.web.LoginController.showLoginScreen()
JIQA 2017-06-19 16:31:23,797  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/authUser],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.dpu.controller.web.LoginController.authenticateUser(java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
JIQA 2017-06-19 16:31:23,798  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/home],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.dpu.controller.web.LoginController.showHomepageScreen()
JIQA 2017-06-19 16:31:23,798  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/showcategory],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.dpu.controller.web.WebCategoryController.showCategoryScreen()
JIQA 2017-06-19 16:31:23,798  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/showdivision],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.dpu.controller.web.WebDivisionController.showDivisionScreen()
JIQA 2017-06-19 16:31:23,798  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/showdriver],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.dpu.controller.web.WebDriverController.showDriverScreen()
JIQA 2017-06-19 16:31:23,798  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/showterminal],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.dpu.controller.web.WebTerminalController.showTerminalScreen()
JIQA 2017-06-19 16:31:23,799  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/showtrailer],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.dpu.controller.web.WebTrailerController.showTrailerScreen()
JIQA 2017-06-19 16:31:23,799  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/showtruck],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.dpu.controller.web.WebTruckController.showTruckScreen()
JIQA 2017-06-19 16:31:23,799  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/showvendor],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public org.springframework.web.servlet.ModelAndView com.dpu.controller.web.WebVendorController.showVendorScreen()
JIQA 2017-06-19 16:31:23,981  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (RequestMappingHandlerAdapter.java:517) - Looking for @ControllerAdvice: WebApplicationContext for namespace 'dpu-servlet': startup date [Mon Jun 19 16:31:20 IST 2017]; root of context hierarchy
JIQA 2017-06-19 16:31:24,034  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (RequestMappingHandlerAdapter.java:517) - Looking for @ControllerAdvice: WebApplicationContext for namespace 'dpu-servlet': startup date [Mon Jun 19 16:31:20 IST 2017]; root of context hierarchy
JIQA 2017-06-19 16:31:24,114  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (HibernateTransactionManager.java:360) - Using DataSource [org.springframework.jdbc.datasource.DriverManagerDataSource@412d4a15] of Hibernate SessionFactory for HibernateTransactionManager
JIQA 2017-06-19 16:31:24,167  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (AbstractUrlHandlerMapping.java:314) - Mapped URL path [/images/**] onto handler 'org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0'
JIQA 2017-06-19 16:31:24,194  INFO [ContainerBackgroundProcessor[StandardEngine[Catalina]]] (FrameworkServlet.java:503) - FrameworkServlet 'dpu': initialization completed in 3810 ms
JIQA 2017-06-19 16:32:13,566  INFO [http-nio-8083-exec-4] (DriverServiceImpl.java:242) - Inside DriverServiceImpl getAllDriver() starts 
JIQA 2017-06-19 16:32:14,416  INFO [http-nio-8083-exec-4] (DriverServiceImpl.java:260) - Inside DriverServiceImpl getAllDriver() ends 
JIQA 2017-06-19 16:32:16,406  INFO [http-nio-8083-exec-5] (DivisionServiceImpl.java:173) - DivisionServiceImpl getAll() starts, divisionName :
JIQA 2017-06-19 16:32:16,406  INFO [http-nio-8083-exec-5] (GenericDaoImpl.java:322) - [DivisionDaoImpl] [findAll] : Enter 
JIQA 2017-06-19 16:32:16,406  INFO [http-nio-8083-exec-5] (GenericDaoImpl.java:328) -  [find] : Enter 
JIQA 2017-06-19 16:32:16,826  INFO [http-nio-8083-exec-5] (GenericDaoImpl.java:354) - [DivisionDaoImpl] [find] : Exit 
JIQA 2017-06-19 16:32:16,827  INFO [http-nio-8083-exec-5] (DivisionServiceImpl.java:196) - DivisionServiceImpl getAll() ends, divisionName :
JIQA 2017-06-19 16:32:18,979  INFO [http-nio-8083-exec-6] (TruckServiceImpl.java:208) - [TruckServiceImpl] [getAllTrucks] : Enter 
JIQA 2017-06-19 16:32:18,980  INFO [http-nio-8083-exec-6] (GenericDaoImpl.java:322) - [DivisionDaoImpl] [findAll] : Enter 
JIQA 2017-06-19 16:32:18,980  INFO [http-nio-8083-exec-6] (GenericDaoImpl.java:328) -  [find] : Enter 
JIQA 2017-06-19 16:32:19,319  INFO [http-nio-8083-exec-6] (GenericDaoImpl.java:354) - [DivisionDaoImpl] [find] : Exit 
JIQA 2017-06-19 16:32:19,320  INFO [http-nio-8083-exec-6] (TruckServiceImpl.java:251) - [TruckServiceImpl] [getAllTrucks] : Exit 
JIQA 2017-06-19 16:38:20,622  INFO [localhost-startStop-2] (AbstractApplicationContext.java:862) - Closing WebApplicationContext for namespace 'dpu-servlet': startup date [Mon Jun 19 16:31:20 IST 2017]; root of context hierarchy
JIQA 2017-06-19 16:38:54,098  INFO [localhost-startStop-1] (FrameworkServlet.java:484) - FrameworkServlet 'dpu': initialization started
JIQA 2017-06-19 16:38:54,132  INFO [localhost-startStop-1] (AbstractApplicationContext.java:510) - Refreshing WebApplicationContext for namespace 'dpu-servlet': startup date [Mon Jun 19 16:38:54 IST 2017]; root of context hierarchy
JIQA 2017-06-19 16:38:54,185  INFO [localhost-startStop-1] (XmlBeanDefinitionReader.java:317) - Loading XML bean definitions from class path resource [dpu-servlet.xml]
JIQA 2017-06-19 16:38:54,919  INFO [localhost-startStop-1] (PropertiesLoaderSupport.java:172) - Loading properties file from class path resource [hibernate.properties]
JIQA 2017-06-19 16:38:54,920  INFO [localhost-startStop-1] (PropertiesLoaderSupport.java:172) - Loading properties file from class path resource [message.properties]
JIQA 2017-06-19 16:38:54,921  INFO [localhost-startStop-1] (PropertiesLoaderSupport.java:172) - Loading properties file from class path resource [prop.properties]
JIQA 2017-06-19 16:38:55,213  INFO [localhost-startStop-1] (DriverManagerDataSource.java:133) - Loaded JDBC driver: com.mysql.jdbc.Driver
JIQA 2017-06-19 16:38:55,397  INFO [localhost-startStop-1] (JavaReflectionManager.java:66) - HCANN000001: Hibernate Commons Annotations {4.0.4.Final}
JIQA 2017-06-19 16:38:55,407  INFO [localhost-startStop-1] (Version.java:54) - HHH000412: Hibernate Core {4.3.5.Final}
JIQA 2017-06-19 16:38:55,412  INFO [localhost-startStop-1] (Environment.java:224) - HHH000205: Loaded properties from resource hibernate.properties: {db.password=alpha925, db.url=jdbc:mysql://jiqa-db.c7nvndiuofgz.ap-south-1.rds.amazonaws.com/dpumvc, db.username=jiqa, hibernate.bytecode.use_reflection_optimizer=false, db.driver=com.mysql.jdbc.Driver}
JIQA 2017-06-19 16:38:55,412  INFO [localhost-startStop-1] (Environment.java:346) - HHH000021: Bytecode provider name : javassist
JIQA 2017-06-19 16:38:56,294  INFO [localhost-startStop-1] (Dialect.java:145) - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
JIQA 2017-06-19 16:38:56,637  INFO [localhost-startStop-1] (TransactionFactoryInitiator.java:62) - HHH000399: Using default transaction strategy (direct JDBC transactions)
JIQA 2017-06-19 16:38:56,645  INFO [localhost-startStop-1] (ASTQueryTranslatorFactory.java:47) - HHH000397: Using ASTQueryTranslatorFactory
JIQA 2017-06-19 16:38:57,972  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/account],methods=[POST],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.AccountController.add(com.dpu.model.AccountModel)
JIQA 2017-06-19 16:38:57,972  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/account/{id}],methods=[PUT],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.AccountController.update(java.lang.Long,com.dpu.model.AccountModel)
JIQA 2017-06-19 16:38:57,972  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/account/{id}],methods=[DELETE],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.AccountController.delete(java.lang.Long)
JIQA 2017-06-19 16:38:57,973  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/account],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.AccountController.getAll()
JIQA 2017-06-19 16:38:57,973  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/account/{accountId}],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.AccountController.getAccountById(java.lang.Long)
JIQA 2017-06-19 16:38:57,973  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/account/specificData],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.AccountController.getSpecificData()
JIQA 2017-06-19 16:38:57,973  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/account/{accountName}/search],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.AccountController.searchAccount(java.lang.String)
JIQA 2017-06-19 16:38:57,974  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/account/openAdd],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.AccountController.openAdd()
JIQA 2017-06-19 16:38:57,974  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/carrierContract/openAdd],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.CarrierContractController.openAdd()
JIQA 2017-06-19 16:38:57,975  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/carrierContract],methods=[POST],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public org.springframework.http.ResponseEntity<java.lang.Object> com.dpu.controller.CarrierContractController.addCarrierContract(com.dpu.model.CarrierContractModel)
JIQA 2017-06-19 16:38:57,975  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/carrierContract/{carrierContractId}],methods=[DELETE],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.CarrierContractController.deleteCarrierContract(java.lang.Long)
JIQA 2017-06-19 16:38:57,975  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/carrierContract],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.CarrierContractController.getAllCarrierContract()
JIQA 2017-06-19 16:38:57,975  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/carrierContract/{carrierContractId}],methods=[PUT],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.CarrierContractController.updateCarrierContract(java.lang.Long,com.dpu.model.CarrierContractModel)
JIQA 2017-06-19 16:38:57,975  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/carrierContract/{carrierContractId}],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.CarrierContractController.getCarrierContractById(java.lang.Long)
JIQA 2017-06-19 16:38:57,976  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/carrier],methods=[POST],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.CarrierController.addNewCarrier(com.dpu.model.CarrierModel)
JIQA 2017-06-19 16:38:57,976  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/carrier/contactId/{contactId}],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.CarrierController.getContactById(java.lang.Long)
JIQA 2017-06-19 16:38:57,976  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/carrier/{carrierId}],methods=[PUT],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.CarrierController.updateCarrier(java.lang.Long,com.dpu.model.CarrierModel)
JIQA 2017-06-19 16:38:57,977  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/carrier/{carrierName}/search],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.CarrierController.searchCarrier(java.lang.String)
JIQA 2017-06-19 16:38:57,977  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/carrier],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.CarrierController.getAllCarrier()
JIQA 2017-06-19 16:38:57,977  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/carrier/{id}],methods=[DELETE],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.CarrierController.deleteCarrier(java.lang.Long)
JIQA 2017-06-19 16:38:57,977  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/carrier/contactId/{contactId}],methods=[DELETE],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.CarrierController.deleteContactByContactId(java.lang.Long)
JIQA 2017-06-19 16:38:57,977  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/carrier/{carrierId}],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.CarrierController.getCarrierByCarrierId(java.lang.Long)
JIQA 2017-06-19 16:38:57,977  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/carrier/carrierId/{carrierId}],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.CarrierController.getContactByCarriertId(java.lang.Long)
JIQA 2017-06-19 16:38:57,978  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/carrier/IdAndName],methods=[GET],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.CarrierController.getAllCarriersIdAndName()
JIQA 2017-06-19 16:38:57,979  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/category],methods=[POST],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.CategoryController.add(com.dpu.model.CategoryReq)
JIQA 2017-06-19 16:38:57,979  INFO [localhost-startStop-1] (AbstractHandlerMethodMapping.java:217) - Mapped "{[/category/{id}],methods=[PUT],params=[],headers=[],consumes=[],produces=[application/json],custom=[]}" onto public java.lang.Object com.dpu.controller.CategoryController.update(java.lang.Long,com.dpu.model.CategoryReq)
